"","entity","deepseek","gemma2","llama","llama70b","mistral","models_present","n_entity_types"
"1072","T. brucei s.l.","Pathogen","Pathogen","Pathogen","Pathogen","Pathogen",5,1
"1073","T. congolense forest type","Parasite strain","Habitat","Vector type","Parasite subtype","Pathogen",5,5
"1074","T. congolense savannah type","Pathogen","Pathogen","Parasite","Pathogen subtype","Pathogen",5,3
"1075","T. vivax","Pathogen","Pathogen","Pathogen","Pathogen","Pathogen",5,1
"1076","T. simiae","Pathogen","Pathogen","Pathogen","Pathogen","Pathogen",5,1
"1077","T. b. gambiense group 1","Pathogen","Pathogen","Pathogen","Pathogen","Pathogen",5,1
"1078","Monkeys","Host",NA,"Host",NA,NA,2,1
"1079","Cercocebus torquatus","Host","Host","Host","Host","Host",5,1
"1080","Cercopithecus nictitans","Host","Host","Host","Host","Host",5,1
"1081","Ungulates","Host",NA,NA,NA,NA,1,1
"1082","Simian malaria","Disease","Disease","Disease","Disease","Disease",5,1
"1083","Plasmodium brasilianum","Pathogen","Pathogen","Pathogen","Pathogen","Parasite",5,2
"1084","non-human primates","Host",NA,NA,"Host","Host",3,1
"1085","Brazilian Amazon","Geographical region","Ecosystem","Ecosystem","Ecosystem","Ecosystem",5,2
"1086","Balbina","Genus","Location","Host","Unknown","Unknown",5,4
"1087","Samuel","Insufficient information to determine","Unknown","Person","Person","Person",5,3
"1088","Alouatta seniculus straminea","Host","Host","Host","Host","Host",5,1
"1089","red-howler monkey","Common name","Host",NA,NA,"Common name",3,2
"1090","Chiropotes satanas chiropotes","Host","Host","Host","Host","Host",5,1
"1091","bearded-saki","Common name","Host",NA,NA,"Common name",3,2
"1092","Ateles paniscus paniscus","Host","Host","Host","Host","Host",5,1
"1093","spider-monkey","Host","Host",NA,NA,"Host",3,1
"1094","Saimiri ustus","Host","Host","Host","Host","Host",5,1
"1095","squirrel-monkey","Common name","Host",NA,NA,"Common name",3,2
"1096","Ateles paniscus chamek","Host","Host","Host","Host","Host",5,1
"1097","black-faced-spider-monkey","Common name","Host",NA,NA,"Host",3,2
"1098","15.8%","Measurement","Prevalence","Proportion","Proportion","Proportion",5,3
"1099","9.9%","Measurement","Prevalence","Proportion of individuals that died","Proportion","Proportion of individuals that died",5,4
"1100","126","Number","Undefined","Number","Number of individuals","Undefined",5,3
"1101","252","Number of individuals that died","Undefined","Number of individuals that died","Number of individuals","Number of individuals that died",5,3
"1102","32.3%","Measurement","Prevalence","Proportion","Proportion",NA,4,3
"1103","28.6%","Measurement","Prevalence","Proportion","Proportion",NA,4,3
"1104","zoonosis","Disease","Disease",NA,"Disease","Disease",4,1
"1105","zoonotic potential","Characteristic",NA,NA,NA,NA,1,1
"1106","Hepatozoon americanum","Pathogen","Pathogen","Pathogen","Pathogen","Parasite",5,2
"1107","hepatozoonosis","Disease",NA,"Disease","Disease",NA,3,1
"1108","skeletal muscle","Undefined","Anatomical Structure",NA,"Anatomical structure","Tissue",4,4
"1109","cardiac muscle","Tissue","Anatomical Structure",NA,"Tissue","Tissue",4,2
"1110","Gulf Coast ticks","Vector","Host","Vector","Vector","Vector",5,2
"1111","Amblyomma maculatum","Vector","Host","Tick","Vector","Tick species",5,4
"1112","infections","Disease",NA,NA,"Disease",NA,2,1
"1113","epizootiology","Undefined",NA,NA,"Subfield of Epidemiology","Field of study",3,3
"1114","North America","Geographical location","Geographic Region","Continent","Geographic region","Geographical region",5,5
"1115","Leishmania (Viannia) shawi sp. n.","Pathogen","Pathogen",NA,"Pathogen","Pathogen",4,1
"1116","monkey","Host",NA,NA,NA,"Host",2,1
"1117","Cebus apella","Host","Host","Host","Host","Host",5,1
"1118","Chiropotes satanus","Host","Host","Host","Host","Host",5,1
"1119","sloth","Host",NA,NA,NA,NA,1,1
"1120","Choloepus didactylus","Host","Host","Host","Host","Host",5,1
"1121","Bradypus tridactylus","Host","Host","Host","Host","Host",5,1
"1122","procyonid","Host",NA,NA,NA,NA,1,1
"1123","Nasua nasua","Host","Host","Host","Host","Host",5,1
"1124","phlebotomine sandfly","Host",NA,"Vector","Vector","Host",4,2
"1125","Lutzomyia whitmani","Host","Host","Vector","Vector","Host",5,2
"1126","Amazonian Brazil","Geographical location",NA,"Region","Geographic location",NA,3,3
"1127","primary forest","Habitat","Ecosystem","Ecosystem","Ecosystem","Ecosystem",5,2
"1128","State of Pará","Geographical location","Geographic Location","Administrative Division","Geographic location","Geographical location",5,4
"1129","north Brazil","Geographical location","Geographic Location","Region","Geographic location","Geographical location",5,4
"1130","biological characters","Characteristics",NA,NA,NA,NA,1,1
"1131","biochemical characters","Characteristics",NA,NA,NA,NA,1,1
"1132","serological characters","Characteristics",NA,NA,NA,NA,1,1
"1133","morphology","Method","Characteristic","Biological characteristic","Measurement","Characteristic",5,4
"1134","isoenzyme profiles","Method","Characteristic","Measurement","Measurement","Characteristic",5,3
"1135","kDNA buoyant densities","Method","Characteristic","Measurement","Measurement","Characteristic",5,3
"1136","monoclonal antibodies","Method",NA,NA,NA,NA,1,1
"1137","Hepatozoon sp.","Pathogen","Pathogen","Pathogen","Pathogen","Parasite",5,2
"1138","Hepatozoonosis","Disease","Disease","Disease",NA,"Disease",4,1
"1139","wild martens","Host","Host","Host","Host","Host",5,1
"1140","Martes melampus","Host","Host","Species","Host","Species",5,2
"1141","nodular lesions","Tissue",NA,NA,"Symptom","Symptom",3,2
"1142","merozoite-gametocytes","Biological structure","Parasite stage",NA,"Life stage","Life stage",4,3
"1143","perirenal adipose tissue","Tissue","Tissue","Organ","Tissue","Organ",5,2
"1144","diaphragm","Tissue","Tissue","Organ","Tissue","Organ",5,2
"1145","mesentery","Tissue","Tissue","Organ","Tissue","Organ",5,2
"1146","tongue","Tissue","Tissue","Organ","Tissue","Organ",5,2
"1147","omentum","Tissue","Tissue","Organ","Tissue","Organ",5,2
"1148","perisplenic adipose tissue","Tissue","Tissue","Organ","Tissue","Organ",5,2
"1149","Gifu","Location","Location","Prefecture","Location","Location",5,2
"1150","Japan","Location","Country","Country","Location","Country",5,2
"1151","1991","Year",NA,"Year","Year","Year",4,1
"1152","1992","Year","Year","Year","Year","Year",5,1
"1153","mature schizonts","Biological structure",NA,NA,NA,"Life stage",2,2
"1154","merozoites","Biological structure","Parasite stage","Developmental stage","Life stage","Pathogen",5,5
"1155","gamonts","Biological structure","Parasite stage","Developmental stage","Life stage",NA,4,4
"1156","membrane-bound merozoites","Biological structure",NA,NA,NA,"Pathogen",2,2
"1157","single nucleus","Biological structure",NA,NA,NA,NA,1,1
"1158","small scattered electron-dense cytoplasmic granules","Biological structure",NA,NA,NA,NA,1,1
"1159","phagosome-like vacuole","Biological structure","Cellular Compartment","Cell structure","Cell structure","Cellular structure",5,4
"1160","67","Undefined","Undefined","Number","Number of individuals","Number of individuals",5,3
"1161","70","Number of individuals","Proportion",NA,"Number of individuals","Unknown",4,3
"1162","96%","Proportion","Proportion",NA,"Proportion","Proportion of individuals that died",4,2
"1163","red foxes","Host","Host",NA,"Host","Host",4,1
"1164","1967 to 1995","Duration",NA,NA,"Time period","Time period",3,2
"1165","51","Undefined",NA,"Number",NA,"Unknown",3,3
"1166","Sarcoptic mange","Disease",NA,NA,NA,NA,1,1
"1167","Traumatic injury","Disease",NA,NA,NA,NA,1,1
"1168","Suspected canine distemper","Disease",NA,NA,NA,NA,1,1
"1169","Capture myopathy","Disease",NA,NA,NA,NA,1,1
"1170","Congenital absence of guard hairs","Disease",NA,NA,NA,NA,1,1
"1171","Intradermal tick infestation","Disease",NA,NA,NA,NA,1,1
"1172","Otodectic mange","Disease",NA,NA,NA,NA,1,1
"1173","Toxicosis","Disease",NA,NA,NA,NA,1,1
"1174","Sarcoptes scabiei","Pathogen",NA,NA,"Pathogen","Pathogen",3,1
"1175","Canine distemper virus","Pathogen",NA,"Virus",NA,"Pathogen",3,2
"1176","Otodectes cynotis","Parasite",NA,NA,NA,NA,1,1
"1177","Ticks","Vector",NA,"Vector",NA,NA,2,1
"1178","Toxins","Undefined",NA,NA,NA,NA,1,1
"1179","Sarcocystis","Pathogen","Pathogen","Protozoan","Pathogen","Pathogen",5,2
"1180","unidentified Sarcocystis species","Pathogen",NA,NA,NA,NA,1,1
"1181","bear","Host","Host","Mammal","Host",NA,4,2
"1182","black bear","Host","Host","Mammal","Host","Host",5,2
"1183","Muscular Sarcocystis infection","Disease",NA,NA,NA,"Disease",2,1
"1184","skeletal muscles","Anatomical structure","Anatomical Structure","Organ","Anatomical structure","Tissue",5,4
"1185","sarcocysts","Parasite-related structure","Parasite",NA,"Parasite","Parasite",4,2
"1186","45 x 37.5 microm","Measurement","Measurement","Measurement","Measurement","Measurement",5,1
"1187","67.5 x 50 microm","Measurement","Measurement","Measurement","Measurement","Measurement",5,1
"1188","thin (<2 microm) sarcocyst wall","Measurement",NA,NA,NA,NA,1,1
"1189","villar protrusions","Anatomical structure",NA,NA,"Anatomical feature","Tissue",3,3
"1190","up to 2 microm long","Measurement",NA,NA,NA,NA,1,1
"1191","up to 0.7 microm wide","Measurement",NA,NA,NA,NA,1,1
"1192","bradyzoites","Life cycle stage","Parasite stage","Stage of a parasite","Life stage of a parasite","Life stage",5,5
"1193","approximately 6 X 2.5 microm","Measurement",NA,NA,NA,NA,1,1
"1194","first report of muscular Sarcocystis in a bear","Disease",NA,NA,NA,NA,1,1
"1195","19","Case number","Number of individuals that died","Number of individuals that died","Number of individuals","Undefined",5,4
"1196","5","Undefined","Undefined","Number of individuals that died","Number of individuals infected","Number of individuals that died",5,3
"1197","heart tissue","Tissue","Anatomical Structure","Tissue","Tissue","Organ",5,3
"1198","20-gram","Measurement","Measurement",NA,NA,"Unknown",3,2
"1199","gram","Measurement unit",NA,NA,"Unit of measurement",NA,2,2
"1200","bioassayed","Process",NA,NA,NA,NA,1,1
"1201","mice","Host","Host","Host","Host","Host",5,1
"1202","direct agglutination test","Process",NA,"Diagnostic test","Diagnostic test","Diagnostic test",4,2
"1203","sections of heart muscle","Tissue",NA,NA,"Tissue",NA,2,1
"1204","histologically","Process",NA,NA,NA,NA,1,1
"1205","antibody titers","Immune Response Measure",NA,"Biological measurement","Measurement","Immunological measure",4,4
"1206","1:50","Ratio","Proportion of individuals that died","Ratio","Proportion","Unknown",5,4
"1207","7","Number of individuals","Undefined","Number of individuals that died","Number of individuals",NA,4,3
"1208","16","Number","Undefined","Number of individuals that died","Number of individuals","Undefined",5,4
"1209","negative","Test result",NA,NA,NA,"Test result",2,1
"1210","19 white-tailed deer","Number of individuals",NA,NA,NA,NA,1,1
"1211","20-gram samples","Undefined",NA,NA,NA,NA,1,1
"1212","muscular sarcocystosis","Disease",NA,NA,NA,NA,1,1
"1213","Honshu Island, Japan","Geographical region",NA,NA,NA,NA,1,1
"1214","Japanese raccoon dogs","Host","Host","Host","Host","Species",5,2
"1215","Nyctereutes procyonoides viverrinus","Host","Host","Host","Host","Host",5,1
"1216","Japanese red fox","Host","Host","Species","Host","Species",5,2
"1217","Vulpes vulpes japonica","Host","Host","Host","Host","Host",5,1
"1218","Japanese martens","Host","Host","Species","Host","Host",5,2
"1219","Japanese badgers","Host","Host","Host","Host","Host",5,1
"1220","Meles meles anakuma","Host","Host","Host","Host","Host",5,1
"1221","65","Number","Proportion of individuals that died",NA,"Number of individuals that died","Number of individuals that died",4,3
"1222","1","Number","Undefined","Pathogen","Undefined","Undefined",5,3
"1223","3","Number of individuals that died","Undefined","Duration","Undefined","Undefined",5,3
"1224","thin sarcocyst wall","Ultrastructure",NA,NA,NA,NA,1,1
"1225","minute undulations","Ultrastructure",NA,NA,NA,NA,1,1
"1226","thick cyst wall","Ultrastructure",NA,NA,NA,NA,1,1
"1227","finger-like protrusions","Ultrastructure","Morphological Feature",NA,"Anatomical structure",NA,3,3
"1228","microtubules","Ultrastructure","Cellular component",NA,"Cellular component","Cellular structure",4,3
"1229","first published report","Report",NA,NA,NA,"Publication",2,2
"1230","red fox","Common name","Host","Host","Host","Host",5,2
"1231","acute disseminated toxoplasmosis","Disease",NA,NA,NA,"Disease",2,1
"1232","Fairmount Park","Location","Location","Park","Location","Location",5,2
"1233","Philadelphia","Location","Location","City","Location","Location",5,2
"1234","Pennsylvania","Location","Location","US State","Location","Location",5,2
"1235","liver","Organ","Tissue","Tissue","Tissue","Organ",5,2
"1236","adrenal glands","Organ","Tissue","Tissue","Tissue","Organ",5,2
"1237","rabies antigen","Pathogen",NA,NA,NA,"Biological material",2,2
"1238","distemper virus","Pathogen","Pathogen",NA,"Pathogen","Pathogen",4,1
"1239","immunohistochemical staining","Technique","Laboratory Technique",NA,"Laboratory technique","Diagnostic technique",4,4
"1240","pale foci up to 4 mm in diameter","Symptom",NA,NA,NA,NA,1,1
"1241","Rocky Mountain bighorn sheep","Common name","Host","Host","Host","Host",5,2
"1242","Ovis canadensis canadensis","Host","Host","Species","Host","Species",5,2
"1243","Toxoplasmic encephalitis","Disease","Disease","Disease","Disease","Disease",5,1
"1244","Hells Canyon","Geographical location",NA,"Geographic feature",NA,"Geographical location",3,2
"1245","Washington, USA","Geographical location",NA,NA,NA,NA,1,1
"1246","Pasteurella","Pathogen","Pathogen","Bacterium","Pathogen",NA,4,2
"1247","Pneumonic pasteurellosis","Disease",NA,"Disease",NA,"Disease",3,1
"1248","Brain","Organ",NA,"Organ","Tissue",NA,3,2
"1249","4-mo-old","Age","Age",NA,"Age","Age",4,1
"1250","legacy of low-impact logging","Environmental Impact",NA,NA,NA,NA,1,1
"1251","potentially pathogenic protozoa","Pathogen",NA,NA,NA,"Pathogen",2,1
"1252","free-ranging gorillas and chimpanzees","Host",NA,NA,NA,NA,1,1
"1253","Pan troglodytes troglodytes","Host","Host","Species","Host","Host",5,2
"1254","Republic of Congo","Location","Location",NA,"Location","Location",4,1
"1255","Goualougo Triangle","Location","Geographic Location","Ecosystem","Geographic location","Location",5,4
"1256","Nouabalé-Ndoki National Park","Habitat","Protected Area","Protected area","Ecosystem","Location",5,5
"1257","Kabo Concession","Region","Location","Animal concession","Geographic location","Location",5,4
"1258","logging and parasitism in African apes","Environmental impact","Environmental Factor and Disease Interaction",NA,NA,NA,2,2
"1259","prevalence of infection","Measurement",NA,NA,"Proportion","Measure",3,3
"1260","3.73%","Measurement","Proportion",NA,"Proportion",NA,3,2
"1261","No Cryptosporidium infections","Measurement",NA,NA,NA,NA,1,1
"1262","undisturbed forest","Natural environment",NA,NA,"Ecosystem",NA,2,2
"1263","logged forest","Environment",NA,NA,"Habitat",NA,2,2
"1264","comparison","Measurement",NA,NA,NA,NA,1,1
"1265","Megatrypanum trypanosomes","Pathogen","Pathogen","Pathogen","Pathogen","Pathogen",5,1
"1266","Trypanosoma (Megatrypanum) theileri","Pathogen","Pathogen","Pathogen","Pathogen","Parasite",5,2
"1267","European Cervidae","Host","Host","Host","Host","Host",5,1
"1268","cattle","Host","Host","Host","Host","Host",5,1
"1269","Cervus dama","Host","Host","Host","Host","Host",5,1
"1270","roe deer","Host","Host",NA,NA,"Host",3,1
"1271","Capreolus capreolus","Host","Host","Host","Host","Host",5,1
"1272","blood culture on a biphasic medium (NNN agar slopes)","Diagnostic method",NA,NA,NA,NA,1,1
"1273","Schneider's Drosophila medium","Culture medium","Cell culture medium","Medium","Culture medium","Culture medium",5,3
"1274","isoenzyme analysis","Technique","Procedure",NA,NA,"Process",3,3
"1275","molecular karyotyping","Technique","Procedure",NA,NA,"Process",3,3
"1276","starch gel electrophoresis","Technique","Procedure",NA,NA,"Process",3,3
